Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
30.1,1.405544,7.07462,6.593423,-0.00733,0.005131,-0.060811,0
30.2,1.286381,6.732326,7.030232,-0.116248,-0.175593,-0.312152,0
30.3,0.97672,6.814759,7.308578,-0.142522,-0.28367,-0.313221,0
30.4,0.593659,6.925786,6.993024,0.052931,-0.172753,-0.081642,0
30.5,0.835933,6.881399,7.361519,0.077091,-0.027306,0.223546,0
30.6,0.777907,6.452126,6.907002,0.152166,0.122356,0.342909,0
30.7,1.415953,7.054998,6.94098,0.110078,0.054825,0.159741,0
30.8,1.188156,6.993024,6.701937,0.073426,-0.00788,0.040042,0
30.9,0.571167,7.104769,6.772645,0.066981,0.068631,0.208274,0
31.0,1.191745,7.086105,6.856035,0.123395,0.250546,0.465326,0
31.1,1.593141,7.275378,6.545686,0.077855,0.253876,0.289917,0
31.2,1.548395,7.06457,6.399126,0.085429,0.165942,-0.000702,0
31.3,1.169971,7.194021,6.788199,0.017074,0.121409,-0.033903,0
31.4,1.013958,7.242775,6.100501,0.068722,0.121295,-0.005612,0
31.5,1.359961,6.93093,6.798727,-0.015821,0.124342,-0.039523,0
31.6,1.077847,6.949953,6.728139,-0.065485,0.034758,-0.084147,0
31.7,0.925304,7.192227,6.502017,0.013897,0.008094,-0.138636,0
31.8,1.106082,7.170332,6.586484,-0.015669,-0.034514,-0.115545,0
31.9,1.03681,6.94098,6.603114,-0.045601,0.01909,-0.026237,0
32.0,1.16004,6.971369,6.560402,-0.084544,-0.068722,-0.128068,0
32.1,1.110389,7.087899,6.702177,-0.135337,-0.236282,-0.338541,0
32.2,0.221635,7.015906,6.983752,-0.009277,-0.127938,-0.09476,0
32.3,0.498664,6.973044,6.625247,0.018479,0.063927,0.339274,0
32.4,1.139342,6.657072,7.12104,0.086254,0.205128,0.43741,0
32.5,1.716491,6.362515,6.98776,-0.029993,0.093737,0.131214,0
32.6,1.183849,7.252526,6.433941,-0.056963,-0.038698,-0.085582,0
32.7,1.535115,6.808059,7.540263,-0.025504,0.001741,-0.007422,0
32.8,0.788555,6.843832,6.838687,-0.014844,0.021197,0.009804,0
32.9,0.650369,7.14449,6.442555,0.020464,0.054733,0.127854,0
33.0,1.212443,7.174759,6.566025,0.102076,0.178586,0.234664,0
33.1,1.618386,6.855915,6.365626,0.040806,0.155282,0.101343,0
33.2,1.201197,7.203892,7.210023,-0.051312,0.051809,-0.105222,0
33.3,0.734477,7.005227,6.728258,-0.033109,0.06863,0.009713,0
33.4,1.681058,6.72094,6.738587,-0.078165,0.085241,0.024409,0
33.5,1.462463,6.71755,7.050751,-0.090599,0.040126,-0.120226,0
33.6,1.192463,6.936673,6.423293,-0.07871,0.036316,-0.190529,0
33.7,1.846541,6.814998,6.770851,-0.178556,-0.077274,-0.410013,0
33.8,1.2,6.532406,6.955816,-0.246423,-0.348681,-0.750233,0
33.9,0.502373,6.690571,6.903413,-0.238787,-0.521984,-0.853744,0
34.0,0.038165,6.932725,7.769854,-0.154671,-0.458118,-0.535423,0
34.1,-0.35342,6.627281,7.196294,0.099449,-0.28506,-0.094134,0
34.2,0.426521,6.509794,7.593383,0.140285,-0.238604,0.01967,0
34.3,-0.491486,6.900661,6.859026,0.28845,-0.03204,0.412975,0
34.4,0.759841,6.72096,7.095437,0.243491,0.18051,0.674395,0
34.5,1.519921,6.697989,7.629156,0.188513,0.161146,0.43628,0
34.6,1.225574,6.741478,7.715358,0.276684,0.171424,0.252555,0
34.7,0.35665,7.016234,5.671229,0.217498,0.20354,0.355798,0
34.8,1.545285,6.887261,7.355058,0.215696,0.287595,0.411631,0
34.9,1.651407,7.098308,6.272186,0.103664,0.292971,0.373971,0
35.0,1.620778,6.929375,5.900461,0.071593,0.40537,0.214963,0
35.1,1.723191,7.097471,5.778068,-0.274523,-0.084421,-0.234969,0
35.2,1.1001,6.930452,6.879485,-0.305799,-0.322292,-0.57965,0
35.3,0.047258,7.138149,6.165825,-0.21872,-0.20519,-0.097219,0
35.4,0.071545,6.770851,5.644788,-0.08717,0.153022,0.450818,0
35.5,1.67354,6.761997,8.617272,-0.122173,0.19172,0.586247,0
35.6,1.961517,6.655397,6.403792,-0.024373,0.168599,0.105283,0
35.7,1.524348,7.349435,6.84778,0.133657,0.170676,-0.198714,0
35.8,1.077847,6.405586,7.551868,0.036438,0.03711,-0.238909,0
35.9,0.921685,7.04462,6.453293,0.180702,0.011836,-0.168751,0
36.0,1.159322,7.599605,6.398647,0.022846,0.06524,-0.129839,0
36.1,1.638366,7.100941,6.911309,-0.113651,-0.183778,-0.520121,0
36.2,1.03334,6.087819,7.505327,-0.282128,-0.507232,-0.671463,0
36.3,-0.734238,7.626284,6.702057,0.04273,-0.339855,-0.266215,0
36.4,0.754936,6.216194,7.925866,0.152777,-0.043982,0.345841,0
36.5,0.426162,6.739624,6.245626,0.235183,0.191628,0.670516,0
36.6,2.256192,6.301738,8.40479,0.085918,0.243735,0.605886,0
36.7,1.766501,6.647261,6.03434,0.02813,0.102717,0.004368,0
36.8,1.339023,6.828876,7.042795,-0.025381,-0.072602,-0.178617,0
36.9,0.531566,6.755776,7.206943,0.032437,-0.003818,0.057269,0
37.0,1.027957,6.926623,7.5545,0.129167,0.23222,0.416152,0
37.1,2.01042,6.261269,6.712167,0.120378,0.373429,0.504689,0
37.2,1.763311,6.928219,6.538288,-0.03179,0.2221,0.133092,0
37.3,1.858924,6.785596,7.210173,-0.250149,0.046082,-0.290237,0
37.4,1.320958,6.655038,6.183772,-0.134329,-0.104214,-0.491929,0
