Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1769762725427,-0.235693,7.388438,4.607380,-0.106443,0.121257,0.286954
1769762725449,2.372484,5.964110,12.102299,-0.010537,0.062461,0.190132
1769762725468,0.120239,6.763911,4.845466,0.235641,0.112552,0.120951
1769762725490,2.204986,5.141578,8.073982,0.056352,0.086132,0.156534
1769762725509,0.533001,8.249256,6.875776,0.022602,0.007178,0.169820
1769762725531,0.068794,7.052845,5.757131,0.072235,0.090561,0.170584
1769762725550,2.507678,5.420940,10.628320,0.006414,0.076969,0.216704
1769762725572,-0.276371,7.330412,4.234698,-0.070555,-0.003054,0.254425
1769762725591,1.296910,5.974878,9.766306,0.197767,0.139583,0.189521
1769762725610,1.242473,7.169495,7.057631,0.088423,0.133016,0.221438
1769762725633,2.712863,7.344171,12.840485,0.230449,0.215330,0.355371
1769762725654,-1.766501,3.887739,1.012762,1.154840,0.000764,0.074373
1769762725671,1.357329,8.997611,0.514457,0.114995,0.230296,0.329409
1769762725694,0.031705,5.798408,13.252050,-1.274875,0.333227,0.346055
1769762725713,2.365305,6.227321,4.527220,0.466701,0.185092,0.323453
1769762725732,1.654039,7.393224,9.206984,-0.269391,-0.048258,0.191659
1769762725757,1.928017,4.773083,5.127819,0.095906,0.220980,0.096975
1769762725773,1.931008,7.576275,7.284948,-0.133169,0.020006,0.070097
1769762725795,1.879562,6.260222,6.877571,-0.055741,0.040164,-0.096364
1769762725814,2.216950,5.466403,5.205585,-0.062155,0.122173,-0.139888
1769762725836,2.757130,6.734001,10.134800,-0.155160,-0.041844,-0.278096
1769762725855,1.115055,6.604789,6.003592,-0.166613,-0.098197,-0.389579
1769762725877,1.536790,7.561918,7.908877,-0.070860,-0.125533,-0.499840
1769762725897,1.019342,5.641677,7.634301,-0.176845,-0.246026,-0.544281
1769762725916,1.548754,7.099505,7.649854,-0.263894,-0.317802,-0.579100
1769762725938,2.127219,6.115457,8.243274,-0.285121,-0.324675,-0.625373
1769762725960,0.718445,7.171888,4.420142,-0.019853,-0.323147,-0.719751
1769762725979,2.410769,7.141977,9.500104,-0.299782,-0.423329,-0.558178
1769762725998,0.788435,7.156932,7.134201,-0.104458,-0.322537,-0.553596
1769762726017,-1.039681,6.401399,5.937789,-0.207999,-0.316123,-0.488081
1769762726039,1.713261,9.030513,6.806384,-0.162032,-0.349109,-0.307265
1769762726058,1.227518,4.873581,7.824530,-0.255341,-0.230143,-0.221438
1769762726080,1.617548,4.007978,8.011170,0.038943,-0.154854,-0.255494
1769762726099,-0.095115,8.601001,6.351150,0.032681,-0.185092,-0.207083
1769762726121,0.594018,6.375078,7.688737,0.028100,-0.168751,-0.125075
1769762726140,0.692124,5.810371,7.063612,0.008705,-0.133321,-0.017715
1769762726159,0.987039,7.467999,8.790632,0.052229,-0.080481,0.023060
1769762726182,-0.117248,5.913263,6.302097,0.058643,-0.069791,0.069639
1769762726200,0.663410,7.010970,8.348558,0.115912,-0.008705,0.166766
1769762726222,-0.008973,6.787839,5.742176,0.100182,0.000611,0.194102
1769762726241,0.454038,6.089734,6.731010,0.212428,0.081245,0.261145
1769762726263,-0.236889,7.878967,6.492924,0.184787,0.098807,0.315817
1769762726282,0.835095,5.934798,6.836294,0.129809,0.096364,0.347277
1769762726303,1.165305,6.902097,7.919645,0.098960,0.140499,0.357050
1769762726323,1.406980,6.292525,8.411369,0.099724,0.141415,0.343306
1769762726346,1.402792,6.425327,7.612765,0.109345,0.140652,0.309098
1769762726364,0.872782,6.585646,7.774281,0.047495,0.124464,0.279623
1769762726382,0.255434,5.989235,3.544369,0.126754,0.099418,0.220522
1769762726407,1.979463,7.100701,11.138590,-0.170584,0.136376,0.245262
1769762726426,-0.294915,7.479964,4.956134,0.214414,0.166766,0.147371
1769762726443,2.158924,5.248656,8.597412,-0.040164,0.110567,0.256410
1769762726467,0.629312,4.892724,7.835896,0.088423,0.189215,0.186314
1769762726486,-0.733400,8.398210,6.128019,0.184481,0.186008,0.186619
1769762726507,0.468395,5.938986,7.107282,-0.017104,0.148898,0.285732
1769762726527,1.154537,6.979864,7.493722,0.119882,0.210596,0.310625
1769762726548,0.981057,6.502496,7.068398,0.188757,0.263588,0.323147
1769762726567,1.031905,6.843473,7.108478,0.191201,0.248927,0.276874
1769762726590,1.490130,6.082555,6.668199,0.062766,0.206320,0.242971
1769762726607,2.201397,6.943373,5.900103,0.006567,0.164323,0.179442
1769762726627,3.133401,6.480362,7.764111,-0.143553,0.099876,0.047647
1769762726648,2.967100,6.243473,6.585646,-0.079565,0.066584,-0.126602
1769762726667,2.723630,6.144170,6.847062,-0.131336,-0.007025,-0.272446
1769762726692,2.521437,6.008976,7.088737,-0.179289,-0.076969,-0.388968
1769762726710,1.851447,6.673583,6.595217,-0.139277,-0.133627,-0.532216
1769762726729,1.789831,7.005587,8.209176,-0.233503,-0.162490,-0.531300
1769762726751,1.033101,6.312266,5.903093,-0.158214,-0.172111,-0.580627
1769762726770,1.785046,7.470991,9.302098,-0.213497,-0.272598,-0.547182
1769762726790,0.678963,6.754938,4.993821,-0.017104,-0.175471,-0.585361
1769762726812,-0.838684,7.137192,6.119644,-0.147677,-0.189368,-0.474947
1769762726831,1.588236,5.705686,9.595219,-0.323606,-0.243582,-0.340252
1769762726850,0.451047,5.889933,5.273183,-0.051007,-0.139735,-0.346208
1769762726871,0.930808,7.895717,7.171289,-0.078038,-0.108887,-0.290008
1769762726894,1.447060,6.221339,7.929814,-0.095448,-0.092088,-0.244957
1769762726913,1.073181,5.877371,6.145965,-0.114232,-0.072387,-0.223271
1769762726931,1.354338,6.778268,7.338189,-0.096058,-0.078343,-0.227089
1769762726955,1.548156,6.280561,7.030113,-0.085521,-0.071471,-0.237016
1769762726973,1.487139,7.107282,7.695318,-0.092699,-0.073456,-0.253356
1769762726992,1.381257,6.471987,6.413961,-0.170431,-0.078649,-0.257632
1769762727014,1.243071,6.547959,7.396215,-0.167224,-0.084299,-0.269239
1769762727033,0.998405,6.516852,6.750751,-0.104763,-0.087965,-0.319177
1769762727056,1.748555,5.779863,8.587242,-0.115453,-0.101098,-0.331089
1769762727074,0.906282,6.064609,6.274579,-0.102473,-0.142026,-0.388815
1769762727096,1.034298,6.960721,7.179066,-0.086590,-0.182190,-0.499840
1769762727115,0.979861,6.283552,7.491330,-0.180969,-0.267101,-0.560316
1769762727138,1.717448,5.696115,8.063812,-0.304669,-0.362548,-0.624609
1769762727156,1.202992,5.631508,6.226124,-0.249538,-0.383318,-0.723569
1769762727175,1.804786,7.019345,7.448857,-0.208305,-0.408821,-0.795499
1769762727198,1.022334,6.596414,6.681957,-0.206167,-0.450207,-0.828333
1769762727217,1.400998,6.705287,8.504690,-0.132252,-0.429438,-0.851393
1769762727236,0.365504,6.154340,6.754340,-0.169210,-0.488234,-0.810159
1769762727258,0.584447,6.878767,7.257431,-0.179594,-0.463188,-0.718988
1769762727278,0.687338,6.527620,7.237690,-0.269544,-0.438754,-0.597578
1769762727297,0.104686,6.422934,7.167700,-0.211206,-0.396909,-0.522137
1769762727321,0.142373,6.539584,6.664011,-0.171806,-0.379652,-0.451887
1769762727338,1.115055,5.658427,7.884949,-0.088881,-0.341321,-0.423177
1769762727360,0.683151,5.385645,6.491129,-0.133779,-0.358272,-0.400269
1769762727379,1.183251,7.295716,8.042875,-0.034361,-0.335365,-0.451276
1769762727401,1.536790,6.440282,6.656234,-0.135917,-0.401491,-0.458149
1769762727423,1.425524,5.697311,8.662018,-0.279013,-0.466853,-0.475100
1769762727439,1.155733,6.883553,8.787043,-0.139430,-0.420122,-0.527176
1769762727461,0.954736,6.407979,7.258029,-0.073609,-0.428522,-0.530536
1769762727480,0.036491,6.654440,6.729814,-0.057879,-0.380416,-0.490983
1769762727502,0.180658,6.824330,5.862415,-0.059712,-0.395688,-0.417984
1769762727523,0.763310,6.379265,7.344171,-0.074373,-0.378431,-0.428369
1769762727542,0.962513,7.144370,9.655040,-0.155160,-0.371406,-0.319330
1769762727563,-2.155335,5.727819,2.598605,0.245415,-0.438448,-0.416304
1769762727582,2.189433,5.872585,0.403789,0.652404,-0.462119,-0.503047
1769762727604,-0.503091,8.365906,20.294127,-1.069930,-0.333532,0.171653
1769762727623,1.073779,4.020540,4.119843,0.523664,0.127213,0.085979
1769762727646,-0.297906,6.737590,10.608580,-0.036805,-0.130878,0.125838
1769762727664,0.372682,6.578468,6.966105,0.225409,-0.025504,0.131947
1769762727683,0.643071,6.276374,7.978269,0.105527,-0.014050,0.142484
1769762727706,-0.135793,6.400202,5.318048,0.096669,-0.008705,0.160505
1769762727724,1.914258,6.584450,11.587842,-0.167835,-0.051771,0.321926
1769762727747,0.207577,5.572286,6.122635,0.180511,0.065210,0.182343
1769762727766,2.512464,5.929415,9.283554,-0.031612,-0.083688,0.072998
1769762727791,1.083350,5.959325,5.996414,0.168293,-0.062766,-0.148898
1769762727807,1.898107,5.923432,8.154739,-0.022449,-0.248622,-0.267711
1769762727828,1.593022,5.419743,7.114460,0.028252,-0.278096,-0.461050
1769762727848,0.119043,5.193023,4.917251,-0.035125,-0.224798,-0.443030
1769762727867,0.554537,7.372885,7.087541,-0.133016,-0.369573,-0.581543
1769762727890,1.074976,7.225726,7.006185,-0.049938,-0.352774,-0.580169
1769762727908,0.425324,6.764510,6.188437,-0.047037,-0.301462,-0.486707
1769762727927,1.384846,7.584051,11.424532,-0.070402,-0.240375,-0.395382
1769762727950,0.002393,6.840482,7.119246,0.230907,-0.178983,-0.319788
1769762727970,0.493520,5.959325,9.137591,0.075900,-0.145386,-0.145539
1769762727993,-0.184247,6.077769,7.059425,0.156992,-0.040623,0.034819
1769762728009,-0.474377,5.764310,8.055437,-0.003665,0.005650,0.161879
1769762728031,-1.567299,8.647661,7.084549,0.175013,0.071777,0.177762
1769762728054,2.867798,1.070190,9.289536,0.099113,0.051771,0.453414
1769762728072,-0.477368,8.398808,1.792822,0.660039,0.194408,0.015119
1769762728092,1.958525,9.217752,11.239088,0.170126,-0.023671,-0.146608
1769762728110,2.356332,5.962914,4.316054,0.239001,0.065363,-0.161574
1769762728132,2.926422,4.911867,7.141379,-0.101862,-0.291535,-0.172722
1769762728151,3.276372,8.231310,8.761320,-0.065821,-0.200516,-0.562454
1769762728173,2.164308,5.606982,5.844469,0.033903,-0.222049,-0.745866
1769762728192,1.547558,7.448857,7.878368,-0.114232,-0.326813,-0.867123
1769762728212,0.708874,5.808577,6.385846,-0.198989,-0.422871,-0.809396
1769762728234,1.777269,6.125028,9.692128,-0.130114,-0.422108,-0.866054
1769762728253,-0.649053,5.113462,3.529413,-0.148898,-0.493426,-0.807869
1769762728271,1.471586,6.936194,9.783653,-0.152869,-0.236405,-0.744644
1769762728295,-0.037687,7.287940,6.687341,-0.175013,-0.532063,-0.782212
1769762728312,0.170489,6.313463,7.380063,-0.016035,-0.476016,-0.753044
1769762728334,1.595415,7.205387,8.357532,-0.074831,-0.493579,-0.775493
1769762728356,0.737588,5.976673,7.197610,-0.055131,-0.449291,-0.660345
1769762728376,-0.288933,6.893722,7.646863,-0.013897,-0.419206,-0.571922
1769762728394,0.137587,6.829116,9.095119,-0.100335,-0.414777,-0.472046
1769762728416,0.598206,6.260820,5.922236,0.051160,-0.360716,-0.347887
1769762728435,0.133998,8.291130,7.412366,-0.050702,-0.370489,-0.305127
1769762728457,2.312065,5.093123,9.669994,-0.022907,-0.319177,-0.252898
1769762728478,-0.866800,5.529215,6.226124,0.088270,-0.229074,-0.364534
1769762728497,0.298505,6.804589,8.427522,-0.021991,-0.346208,-0.209068
1769762728517,1.591227,5.226523,7.121040,0.068111,-0.293368,-0.263588
1769762728537,0.850648,6.720840,8.000402,0.033598,-0.326355,-0.340557
1769762728556,1.268794,5.809773,7.348358,0.113926,-0.311846,-0.374460
1769762728580,-0.668794,7.629515,6.598208,0.193186,-0.300851,-0.431423
1769762728597,1.064208,6.321239,8.326425,-0.102167,-0.465479,-0.260228
1769762728621,0.408574,5.943173,6.391828,-0.009010,-0.323911,-0.211817
1769762728642,0.575474,6.963712,7.936395,0.121868,-0.277180,-0.181274
1769762728661,0.837488,6.655636,8.382656,0.026420,-0.269544,-0.128434
1769762728679,-0.969093,6.061020,6.969096,0.111025,-0.180205,-0.068570
1769762728701,-0.489930,6.853044,7.527820,0.116522,-0.126296,0.090255
1769762728721,-0.973879,7.232904,8.194221,0.142026,-0.067042,0.210901
1769762728739,0.346959,4.595416,8.401798,0.195324,0.011148,0.310014
1769762728762,-0.034098,6.293124,6.691528,0.298713,0.090408,0.391106
1769762728780,1.158724,6.655038,6.932605,0.266032,0.146149,0.374155
1769762728802,0.342174,6.649654,6.515656,0.204182,0.115606,0.357661
1769762728821,1.978864,6.145965,7.258627,0.155312,0.092088,0.317344
1769762728846,1.194617,5.176273,6.315856,0.174860,0.084757,0.250607
1769762728863,1.673181,6.892526,7.613363,0.111025,0.106596,0.100640
1769762728883,2.151148,6.720840,7.180861,0.004123,-0.014050,0.087506
1769762728904,2.717050,6.571289,8.444271,-0.083536,-0.051313,-0.073915
1769762728926,1.503291,5.861219,6.410970,0.131183,0.001680,-0.312152
1769762728943,1.173679,5.965905,8.229515,-0.109650,-0.189215,-0.339488
1769762728967,0.698106,6.810572,6.483353,0.013286,-0.173180,-0.474184
1769762728985,0.275175,6.970891,6.961319,-0.113926,-0.220522,-0.466395
1769762729006,0.803988,6.413961,8.163115,-0.076358,-0.214566,-0.366824
1769762729026,1.322034,6.233901,7.262815,-0.028711,-0.214108,-0.292757
1769762729047,0.489332,6.480960,7.305287,-0.034514,-0.156840,-0.322231
1769762729068,0.550349,7.338189,6.870990,0.020159,-0.132100,-0.274126
1769762729086,0.014955,6.988837,5.128417,0.129198,-0.069791,-0.301309
1769762729108,1.544567,5.833103,9.458828,-0.107970,-0.155923,-0.151647
1769762729127,0.834497,6.632306,5.686543,0.035277,-0.092546,-0.240986
1769762729148,0.380459,6.618547,7.358528,0.047189,-0.063225,-0.250149
1769762729167,1.996811,5.834300,5.644669,-0.071624,-0.134543,-0.228158
1769762729187,1.814956,7.238288,8.469994,-0.099876,-0.158061,-0.313221
1769762729209,1.599004,6.350551,8.556135,-0.073151,-0.125991,-0.386219
1769762729230,1.727020,6.558129,6.723832,-0.050244,-0.175165,-0.417832
1769762729249,1.543969,6.185447,7.729415,-0.134238,-0.237932,-0.511141
1769762729268,1.240080,6.917052,7.692327,-0.144011,-0.275958,-0.569937
1769762729294,2.021935,6.424729,7.430313,-0.219148,-0.341015,-0.596051
1769762729309,0.129811,5.713462,5.725426,-0.154243,-0.358425,-0.704327
1769762729329,1.149153,8.113463,7.414161,-0.281151,-0.448222,-0.700204
1769762729351,1.818545,6.254838,8.449057,-0.242208,-0.423177,-0.702647
1769762729374,1.268794,5.882156,6.644270,-0.100029,-0.403782,-0.792139
1769762729392,0.205185,7.231708,6.918249,-0.257632,-0.501825,-0.809090
1769762729411,0.982254,5.292923,7.929814,-0.200975,-0.482736,-0.793361
1769762729435,0.456431,7.247262,7.555936,-0.089034,-0.466853,-0.795499
1769762729452,0.284148,6.483353,7.450053,-0.129809,-0.476780,-0.727845
1769762729474,-0.490529,6.760322,8.327621,-0.015424,-0.412486,-0.635910
1769762729493,-1.040878,6.271588,5.692525,0.038637,-0.392022,-0.536645
1769762729518,0.716052,6.926623,10.545170,0.046884,-0.314595,-0.461661
1769762729534,-0.892523,5.938387,7.029515,0.156992,-0.205403,-0.295048
1769762729553,0.475574,6.521040,6.958927,0.094226,-0.200516,-0.086285
1769762729573,0.414557,6.485746,10.009775,0.249538,-0.083230,-0.097433
1769762729595,0.153141,5.294718,6.795616,0.184023,-0.020464,0.122937
1769762729614,0.362513,5.352146,5.685945,0.223882,-0.029627,0.069791
1769762729637,0.471984,6.829116,7.926225,0.043830,-0.079260,0.000916
1769762729657,1.765903,6.107680,7.708478,0.025504,-0.118660,0.011759
1769762729676,1.551746,6.015556,6.664011,0.003971,-0.127213,-0.086437
1769762729695,2.345564,7.322037,8.124231,0.104305,-0.166461,-0.316123
1769762729719,0.346959,4.883751,5.189434,0.065210,-0.171195,-0.500146
1769762729736,2.645265,6.321239,9.690333,-0.174402,-0.342695,-0.447153
1769762729758,8.414959,9.445069,23.776880,-0.284510,-0.398437,-0.276111
1769762729777,1.733002,2.740380,12.251252,0.063225,-0.087048,-0.621860
1769762729799,-1.916053,8.096714,0.289532,0.707534,-0.178067,-1.076649
1769762729818,-1.172483,7.406982,-0.205185,1.066112,-0.483194,-0.957378
1769762729840,-1.025923,6.870990,10.902896,-0.256716,-0.501520,-0.746935
1769762729859,-1.303490,6.640083,8.239086,-1.411708,-0.181580,-0.470977
1769762729881,0.634098,5.150551,1.522433,0.709061,-0.389426,-0.669966
1769762729901,0.423530,7.539784,9.557532,-0.252898,-0.190895,-0.460134
1769762729919,0.399003,7.018747,5.287540,0.231518,-0.239306,-0.416610
1769762729941,0.541974,5.945566,6.772286,0.265268,-0.159894,-0.449902
1769762729960,0.785444,6.308079,6.841678,0.257938,-0.222202,-0.481514
1769762729982,2.809174,7.253243,11.058430,-0.249233,-0.419664,-0.364534
1769762730001,0.891925,4.929813,3.864408,0.180969,-0.284358,-0.533438
1769762730021,0.836291,6.595816,9.991829,0.009316,-0.206625,-0.529467
1769762730044,0.918844,7.826324,7.281359,0.192422,-0.221438,-0.537714
1769762730062,-0.010768,7.664211,6.756733,0.066126,-0.232281,-0.504574
1769762730084,-0.294317,5.903093,6.784849,0.025504,-0.231060,-0.455400
1769762730103,1.201197,4.869992,7.718050,0.161421,-0.209679,-0.484110
1769762730122,-0.390628,10.337592,6.131010,0.183259,-0.261908,-0.581696
1769762730144,2.394617,5.321039,8.432905,0.144928,-0.258549,-0.687834
1769762730163,-1.002593,6.184250,6.144170,0.171195,-0.304974,-0.712116
1769762730186,-4.134199,18.754345,3.745964,0.007789,-0.391564,-0.779769
1769762730204,4.657031,-0.141177,12.201601,-0.539241,-0.521220,-0.072846
1769762730227,4.886742,3.728018,7.817950,-0.016493,-0.240070,0.205098
1769762730247,4.467998,6.675377,8.304889,-0.096364,-0.441808,-0.917213
1769762730265,1.135394,5.328816,6.725626,-0.341321,-0.661567,-1.056185
1769762730287,0.406780,6.606583,8.819944,-0.351553,-0.660498,-1.252120
1769762730307,1.302892,5.539384,8.895318,-0.184634,-0.615141,-1.132085
1769762730328,-0.366102,6.412765,5.317450,-0.025809,-0.636827,-1.496008
1769762730350,-0.568295,7.277770,7.787441,-0.137597,-0.779311,-1.341917
1769762730369,1.493720,6.089734,6.483951,-0.136376,-0.794124,-1.288467
1769762730388,2.294119,6.768697,10.219746,-0.147677,-0.822682,-1.253800
1769762730407,1.028316,5.387440,5.875576,0.102014,-0.755945,-1.307556
1769762730429,-1.116252,8.443673,8.009376,0.019395,-0.788321,-1.346040
1769762730447,0.454636,6.913463,9.266804,0.076816,-0.743575,-1.028849
1769762730474,-0.320638,5.788836,6.549754,0.197615,-0.637743,-0.897055
1769762730494,0.290130,7.112665,9.213564,0.056047,-0.642630,-0.780838
1769762730509,-1.057628,6.625128,7.141379,0.185550,-0.475711,-0.777478
1769762730531,2.008176,5.756533,12.306287,0.031918,-0.545808,-0.353996
1769762730555,-1.068994,4.776672,6.090930,0.458912,-0.322537,-0.540157
1769762730572,-0.742373,5.833103,8.739186,0.218384,-0.451582,-0.421191
1769762730591,-2.239682,7.596614,9.768699,0.220064,-0.462883,-0.490983
1769762730613,-0.799203,5.774479,6.363113,0.337045,-0.370337,-0.339183
1769762730632,1.289133,4.670192,8.386844,0.191353,-0.436310,-0.172417
1769762730651,-1.351945,7.570891,7.006783,0.365297,-0.327576,-0.320093
1769762730672,1.063610,5.699704,7.374680,0.278707,-0.381790,-0.251829
1769762730691,0.034098,6.541379,7.397411,0.272598,-0.363465,-0.296728
1769762730714,0.070588,7.004988,6.800402,0.297949,-0.355218,-0.376140
1769762730734,-0.427119,5.824728,7.357930,0.212581,-0.386983,-0.346971
1769762730753,0.226122,6.784250,8.882756,0.191964,-0.418748,-0.393091
1769762730775,0.184247,6.724430,7.776674,0.248164,-0.411265,-0.343153
1769762730794,-0.261416,6.120841,8.361719,0.322078,-0.335212,-0.369726
1769762730816,-0.878764,7.003194,6.988238,0.341015,-0.378889,-0.326965
1769762730835,-1.897508,6.428916,6.686743,0.332921,-0.350789,-0.308334
1769762730857,-0.722632,6.938588,7.783852,0.297033,-0.363465,-0.219148
1769762730876,-2.417349,7.743174,5.528617,0.383165,-0.284052,-0.140957
1769762730898,-1.250848,6.997211,7.312466,0.334601,-0.275195,-0.096669
1769762730917,0.404985,7.133603,8.892925,0.330783,-0.221286,0.111177
1769762730935,-1.061815,6.707680,4.230510,0.490372,-0.091630,0.114384
