Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
23.3,-0.741775,8.513424,4.615515,0.124189,-0.264901,-0.254853,0.0
23.4,-1.255036,8.457133,3.391228,0.387326,-0.117133,-0.017562,0.0
23.5,-1.661576,8.812287,3.97412,0.061697,0.150181,0.310686,0.0
23.6,-1.252523,8.593583,3.468636,-0.021411,0.284388,0.425865,0.0
23.7,-0.497707,8.044431,4.942974,-0.236466,0.174524,0.251401,0.0
23.8,-0.891805,7.784689,3.879603,-0.292268,0.195141,0.242238,0.0
23.9,-0.594497,7.829435,4.269753,-0.329409,0.272598,0.278646,0.0
24.0,-0.374955,8.009615,4.512265,-0.316275,0.285946,0.206503,0.0
24.1,-0.474018,9.305328,6.055038,-0.190376,0.246087,0.070952,0.0
24.2,-0.521994,8.613563,5.681638,0.158733,0.294437,0.050182,0.0
24.3,0.041037,8.185248,5.974998,0.154518,0.249508,-0.073181,0.0
24.4,-0.291446,8.249017,2.781417,0.324675,0.029871,-0.389793,0.0
24.5,-0.724547,10.187562,4.139344,0.239887,-0.344436,-0.635299,0.0
24.6,-1.047219,8.41783,3.971248,0.040134,-0.318352,-0.428491,0.0
24.7,-1.550908,8.329296,5.529813,0.053084,-0.115331,-0.136192,0.0
24.8,-1.289731,8.346764,3.94711,-0.04108,-0.15306,-0.080787,0.0
24.9,-1.043989,8.791828,5.2142,-0.001985,-0.202593,-0.128893,0.0
25.0,-0.518644,8.23789,4.774279,0.087476,-0.219728,-0.162521,0.0
25.1,-1.482234,8.531849,4.870949,0.023579,-0.222141,-0.123914,0.0
25.2,-1.913182,8.475617,4.418227,0.068722,-0.16695,0.02755,0.0
25.3,-1.395973,8.84148,4.734558,0.092729,0.061697,0.27266,0.0
25.4,-1.161356,8.133444,4.388317,0.074556,0.160077,0.290802,0.0
25.5,-0.680399,8.266843,3.419822,-0.097433,-0.009957,0.090988,0.0
25.6,-0.914537,8.957531,5.474419,-0.010446,-0.003024,-0.008827,0.0
25.7,-1.471347,8.539984,4.407101,-0.06747,0.044593,0.089736,0.0
