Timestamp,yaw,pitch,roll
59.0,-0.9135,-2.8206,-22.8739
59.1,-1.3305,-3.5444,-23.0212
59.2,-1.5557,-4.7627,-23.2204
59.3,-1.4633,-6.0553,-23.3445
59.4,-1.1447,-7.4471,-23.4548
59.5,-0.9333,-8.8706,-23.4985
59.6,-0.6247,-10.5873,-23.1194
59.7,-0.3943,-12.038,-22.6588
59.8,-0.3215,-13.0094,-22.1808
59.9,-0.4856,-13.2882,-21.749
60.0,-0.9659,-12.6613,-21.4274
60.1,0.5135,-14.9586,-21.2584
60.2,-1.2873,-13.8377,-20.4348
60.3,-2.2287,-13.276,-20.5083
60.4,-2.5086,-13.1312,-21.2359
60.5,-2.3247,-13.2611,-22.3745
60.6,-1.8748,-13.5234,-23.6813
60.7,-1.5541,-13.579,-24.6059
60.8,-1.1972,-13.8201,-25.5105
60.9,-1.2522,-13.0165,-25.9264
61.0,-1.6092,-12.7946,-25.6658
61.1,-2.0587,-12.1915,-24.954
61.2,-2.2913,-11.896,-23.7374
61.3,-2.3767,-11.7675,-22.0561
61.4,-2.5783,-11.7654,-20.3084
61.5,-2.7061,-12.3879,-18.5422
61.6,-2.6099,-12.9198,-17.1845
61.7,-2.7147,-13.2663,-16.6153
61.8,-2.5554,-13.129,-17.1517
61.9,-2.2507,-12.8531,-18.1905
62.0,-2.1521,-12.5301,-19.8526
62.1,-2.07,-12.3857,-21.7259
62.2,-1.9325,-12.5456,-23.4649
62.3,-1.5241,-12.9262,-24.6833
62.4,-1.5842,-13.3752,-25.7076
62.5,-1.5463,-13.9937,-26.0551
62.6,-1.8121,-14.1232,-26.04
62.7,-2.3371,-14.3575,-25.7125
62.8,-2.9193,-14.216,-25.0495
62.9,-3.1648,-14.1019,-24.3257
63.0,-3.499,-13.9369,-23.6987
63.1,-3.7865,-14.0398,-23.0984
63.2,-3.9164,-14.0842,-22.5035
63.3,-3.8352,-14.4586,-22.0196
63.4,-3.6778,-14.147,-21.7183
63.5,-3.6097,-13.8505,-21.3642
63.6,-3.5096,-13.7379,-20.945
63.7,-3.4871,-13.4787,-20.4206
63.8,-3.642,-13.2125,-19.9148
63.9,-3.7679,-12.4865,-19.4557
64.0,-3.7845,-12.0054,-19.2282
64.1,-4.1052,-11.4015,-19.3855
64.2,-4.1793,-11.0295,-19.5217
64.3,-4.2912,-10.6627,-19.9329
64.4,-4.1728,-10.1216,-20.2022
